#BeginHeader,57
#FormatType,NR-500\NORMAL
#FormatVersion,R3.00.00
タイトル,
ユニット番号,MASTER,UNIT1,UNIT2,UNIT3,UNIT4,UNIT5,UNIT6,UNIT7,UNIT8
ユニット種別,NR-500,(1)HA,未設定,未設定,未設定,未設定,未設定,未設定,未設定

計測モード,ノーマルモード
2023/05/17 16:41:01,700000,1.201
2023/05/17 16:41:01,750000,1.201
2023/05/17 16:41:01,800000,1.195
2023/05/17 16:41:01,850000,1.201
2023/05/17 16:41:01,900000,1.202
2023/05/17 16:41:01,950000,1.199
2023/05/17 16:41:02,000000,1.198
2023/05/17 16:41:02,050000,1.203
2023/05/17 16:41:02,100000,1.201
2023/05/17 16:41:02,150000,1.195
2023/05/17 16:41:02,200000,1.203
2023/05/17 16:41:02,250000,1.203
2023/05/17 16:41:02,300000,1.200
2023/05/17 16:41:02,350000,1.201
2023/05/17 16:41:02,400000,1.205
2023/05/17 16:41:02,450000,1.207
2023/05/17 16:41:02,500000,1.198
2023/05/17 16:41:02,550000,1.208
2023/05/17 16:41:02,600000,1.209
2023/05/17 16:41:02,650000,1.206
2023/05/17 16:41:02,700000,1.208
2023/05/17 16:41:02,750000,1.210
2023/05/17 16:41:02,800000,1.211
2023/05/17 16:41:02,850000,1.203
2023/05/17 16:41:02,900000,1.211
2023/05/17 16:41:02,950000,1.210
2023/05/17 16:41:03,000000,1.204
2023/05/17 16:41:03,050000,1.208
2023/05/17 16:41:03,100000,1.211
2023/05/17 16:41:03,150000,1.211
2023/05/17 16:41:03,200000,1.204
2023/05/17 16:41:03,250000,1.215
2023/05/17 16:41:03,300000,1.214
2023/05/17 16:41:03,350000,1.210
2023/05/17 16:41:03,400000,1.216
2023/05/17 16:41:03,450000,1.217
2023/05/17 16:41:03,500000,1.216
2023/05/17 16:41:03,550000,1.211
2023/05/17 16:41:03,600000,1.218
2023/05/17 16:41:03,650000,1.217
2023/05/17 16:41:03,700000,1.213
2023/05/17 16:41:03,750000,1.218
2023/05/17 16:41:03,800000,1.217
2023/05/17 16:41:03,850000,1.217
2023/05/17 16:41:03,900000,1.216
2023/05/17 16:41:03,950000,1.219
2023/05/17 16:41:04,000000,1.219
2023/05/17 16:41:04,050000,1.213
2023/05/17 16:41:04,100000,1.220
2023/05/17 16:41:04,150000,1.221
2023/05/17 16:41:04,200000,1.220
2023/05/17 16:41:04,250000,1.219
2023/05/17 16:41:04,300000,1.221
2023/05/17 16:41:04,350000,1.222
2023/05/17 16:41:04,400000,1.215
2023/05/17 16:41:04,450000,1.225
2023/05/17 16:41:04,500000,1.223
2023/05/17 16:41:04,550000,1.222
2023/05/17 16:41:04,600000,1.223
2023/05/17 16:41:04,650000,1.225
2023/05/17 16:41:04,700000,1.224
2023/05/17 16:41:04,750000,1.220
2023/05/17 16:41:04,800000,1.229
2023/05/17 16:41:04,850000,1.226
2023/05/17 16:41:04,900000,1.222
2023/05/17 16:41:04,950000,1.224
2023/05/17 16:41:05,000000,1.228
2023/05/17 16:41:05,050000,1.227
2023/05/17 16:41:05,100000,1.221
2023/05/17 16:41:05,150000,1.229
2023/05/17 16:41:05,200000,1.229
2023/05/17 16:41:05,250000,1.226
2023/05/17 16:41:05,300000,1.229
2023/05/17 16:41:05,350000,1.232
2023/05/17 16:41:05,400000,1.231
2023/05/17 16:41:05,450000,1.224
2023/05/17 16:41:05,500000,1.235
2023/05/17 16:41:05,550000,1.232
2023/05/17 16:41:05,600000,1.230
2023/05/17 16:41:05,650000,1.231
2023/05/17 16:41:05,700000,1.233
2023/05/17 16:41:05,750000,1.233
2023/05/17 16:41:05,800000,1.227
2023/05/17 16:41:05,850000,1.234
2023/05/17 16:41:05,900000,1.234
2023/05/17 16:41:05,950000,1.231
2023/05/17 16:41:06,000000,1.238
2023/05/17 16:41:06,050000,1.238
2023/05/17 16:41:06,100000,1.239
2023/05/17 16:41:06,150000,1.233
2023/05/17 16:41:06,200000,1.240
2023/05/17 16:41:06,250000,1.240
2023/05/17 16:41:06,300000,1.234
2023/05/17 16:41:06,350000,1.240
2023/05/17 16:41:06,400000,1.240
2023/05/17 16:41:06,450000,1.237
2023/05/17 16:41:06,500000,1.237
2023/05/17 16:41:06,550000,1.241
2023/05/17 16:41:06,600000,1.241
2023/05/17 16:41:06,650000,1.236
2023/05/17 16:41:06,700000,1.244
2023/05/17 16:41:06,750000,1.242
2023/05/17 16:41:06,800000,1.242
2023/05/17 16:41:06,850000,1.242
2023/05/17 16:41:06,900000,1.246
2023/05/17 16:41:06,950000,1.244
2023/05/17 16:41:07,000000,1.239
2023/05/17 16:41:07,050000,1.246
2023/05/17 16:41:07,100000,1.245
2023/05/17 16:41:07,150000,1.242
2023/05/17 16:41:07,200000,1.243
2023/05/17 16:41:07,250000,1.247
2023/05/17 16:41:07,300000,1.247
2023/05/17 16:41:07,350000,1.239
2023/05/17 16:41:07,400000,1.248
2023/05/17 16:41:07,450000,1.249
2023/05/17 16:41:07,500000,1.246
2023/05/17 16:41:07,550000,1.248
2023/05/17 16:41:07,600000,1.250
2023/05/17 16:41:07,650000,1.249
2023/05/17 16:41:07,700000,1.242
2023/05/17 16:41:07,750000,1.252
2023/05/17 16:41:07,800000,1.252
2023/05/17 16:41:07,850000,1.248
2023/05/17 16:41:07,900000,1.250
2023/05/17 16:41:07,950000,1.255
2023/05/17 16:41:08,000000,1.253
2023/05/17 16:41:08,050000,1.247
2023/05/17 16:41:08,100000,1.254
2023/05/17 16:41:08,150000,1.255
2023/05/17 16:41:08,200000,1.251
2023/05/17 16:41:08,250000,1.253
2023/05/17 16:41:08,300000,1.256
2023/05/17 16:41:08,350000,1.255
2023/05/17 16:41:08,400000,1.248
2023/05/17 16:41:08,450000,1.256
2023/05/17 16:41:08,500000,1.257
2023/05/17 16:41:08,550000,1.252
2023/05/17 16:41:08,600000,1.259
2023/05/17 16:41:08,650000,1.258
2023/05/17 16:41:08,700000,1.259
2023/05/17 16:41:08,750000,1.257
2023/05/17 16:41:08,800000,1.261
2023/05/17 16:41:08,850000,1.261
2023/05/17 16:41:08,900000,1.258
2023/05/17 16:41:08,950000,1.263
2023/05/17 16:41:09,000000,1.261
2023/05/17 16:41:09,050000,1.260
2023/05/17 16:41:09,100000,0.820
2023/05/17 16:41:09,150000,-0.154
2023/05/17 16:41:09,200000,-0.098
2023/05/17 16:41:09,250000,-0.102
2023/05/17 16:41:09,300000,-0.093
2023/05/17 16:41:09,350000,-0.095
2023/05/17 16:41:09,400000,-0.098
2023/05/17 16:41:09,450000,-0.098
2023/05/17 16:41:09,500000,-0.094
2023/05/17 16:41:09,550000,-0.095
2023/05/17 16:41:09,600000,-0.101
2023/05/17 16:41:09,650000,-0.094
2023/05/17 16:41:09,700000,-0.096
2023/05/17 16:41:09,750000,-0.099
2023/05/17 16:41:09,800000,-0.095
2023/05/17 16:41:09,850000,-0.097
2023/05/17 16:41:09,900000,-0.102
2023/05/17 16:41:09,950000,-0.094
2023/05/17 16:41:10,000000,-0.096
2023/05/17 16:41:10,050000,-0.097
2023/05/17 16:41:10,100000,-0.102
2023/05/17 16:41:10,150000,-0.103
2023/05/17 16:41:10,200000,-0.096
2023/05/17 16:41:10,250000,-0.096
2023/05/17 16:41:10,300000,-0.102
2023/05/17 16:41:10,350000,-0.096
2023/05/17 16:41:10,400000,-0.098
2023/05/17 16:41:10,450000,-0.099
2023/05/17 16:41:10,500000,-0.098
2023/05/17 16:41:10,550000,-0.100
2023/05/17 16:41:10,600000,-0.095
2023/05/17 16:41:10,650000,-0.096
2023/05/17 16:41:10,700000,-0.097
2023/05/17 16:41:10,750000,-0.097
2023/05/17 16:41:10,800000,-0.095
2023/05/17 16:41:10,850000,-0.096
2023/05/17 16:41:10,900000,-0.102
2023/05/17 16:41:10,950000,-0.095
2023/05/17 16:41:11,000000,-0.097
2023/05/17 16:41:11,050000,-0.105
2023/05/17 16:41:11,100000,-0.098
2023/05/17 16:41:11,150000,-0.098
2023/05/17 16:41:11,200000,-0.102
2023/05/17 16:41:11,250000,-0.100
2023/05/17 16:41:11,300000,-0.098
2023/05/17 16:41:11,350000,-0.097
2023/05/17 16:41:11,400000,-0.104
2023/05/17 16:41:11,450000,-0.096
2023/05/17 16:41:11,500000,-0.102
2023/05/17 16:41:11,550000,-0.095
2023/05/17 16:41:11,600000,-0.096
2023/05/17 16:41:11,650000,-0.097
2023/05/17 16:41:11,700000,-0.099
2023/05/17 16:41:11,750000,-0.096
2023/05/17 16:41:11,800000,-0.097
2023/05/17 16:41:11,850000,-0.096
2023/05/17 16:41:11,900000,-0.097
2023/05/17 16:41:11,950000,-0.103
2023/05/17 16:41:12,000000,-0.095
2023/05/17 16:41:12,050000,-0.096
2023/05/17 16:41:12,100000,-0.100
2023/05/17 16:41:12,150000,-0.100
2023/05/17 16:41:12,200000,-0.096
2023/05/17 16:41:12,250000,-0.098
2023/05/17 16:41:12,300000,-0.096
2023/05/17 16:41:12,350000,-0.097
2023/05/17 16:41:12,400000,-0.104
2023/05/17 16:41:12,450000,-0.097
2023/05/17 16:41:12,500000,-0.097
2023/05/17 16:41:12,550000,-0.097
2023/05/17 16:41:12,600000,-0.100
2023/05/17 16:41:12,650000,-0.096
2023/05/17 16:41:12,700000,-0.096
2023/05/17 16:41:12,750000,-0.099
2023/05/17 16:41:12,800000,-0.096
2023/05/17 16:41:12,850000,-0.096
2023/05/17 16:41:12,900000,-0.101
2023/05/17 16:41:12,950000,-0.095
2023/05/17 16:41:13,000000,-0.096
2023/05/17 16:41:13,050000,-0.099
2023/05/17 16:41:13,100000,-0.104
2023/05/17 16:41:13,150000,-0.097
2023/05/17 16:41:13,200000,-0.098
2023/05/17 16:41:13,250000,-0.102
2023/05/17 16:41:13,300000,-0.104
2023/05/17 16:41:13,350000,-0.096
2023/05/17 16:41:13,400000,-0.097
2023/05/17 16:41:13,450000,-0.098
2023/05/17 16:41:13,500000,-0.100
2023/05/17 16:41:13,550000,-0.096
2023/05/17 16:41:13,600000,-0.096
2023/05/17 16:41:13,650000,-0.096
2023/05/17 16:41:13,700000,-0.098
2023/05/17 16:41:13,750000,-0.106
2023/05/17 16:41:13,800000,-0.096
2023/05/17 16:41:13,850000,-0.098
2023/05/17 16:41:13,900000,-0.102
2023/05/17 16:41:13,950000,-0.100
2023/05/17 16:41:14,000000,-0.098
2023/05/17 16:41:14,050000,-0.099
2023/05/17 16:41:14,100000,-0.103
2023/05/17 16:41:14,150000,-0.095
2023/05/17 16:41:14,200000,-0.096
#BeginMark,3
CH名,コメント,値,単位,日時,日時(μs)
#EndMark
